"ProlificID","Progress","condition","duration.seconds","Consent","Catch","RT_RMTE3_Page.Submit","RMTE3","RT_RMTE6_Page.Submit","RMTE6","RT_RMTE9_Page.Submit","RMTE9","RT_RMTE15_Page.Submit","RMTE15","RT_RMTE17_Page.Submit","RMTE17","RT_RMTE18_Page.Submit","RMTE18","RT_RMTE19_Page.Submit","RMTE19","RT_RMTE21_Page.Submit","RMTE21","RT_RMTE22_Page.Submit","RMTE22","RT_RMTE25_Page.Submit","RMTE25","RT_RMTE27_Page.Submit","RMTE27","RT_RMTE28_Page.Submit","RMTE28","RT_RMTE29_Page.Submit","RMTE29","RT_RMTE30_Page.Submit","RMTE30","RT_RMTE31_Page.Submit","RMTE31","RT_RMTE34_Page.Submit","RMTE34","RT_RMTE35_Page.Submit","RMTE35","confidence_level","sex_arousal_1st","happy_1st","sadness_1st","bored_1st","sex_arosal_2nd","happy_2nd","sadness_2nd","bored_2nd","attentionCheck_blank","attentionCheck_yes","Age","Gender","sexual_orientation","sexual_orientation_3_TEXT","health_symptoms","Comments","item_order","firstSection_items","secondSection_items","Sex_clip_DO","Neutral_clip_DO","emotions_first_clip_DO","emotions_second_clip_DO","duration.minutes","duration_z","RMTE3_crct","RMTE6_crct","RMTE9_crct","RMTE15_crct","RMTE17_crct","RMTE18_crct","RMTE19_crct","RMTE21_crct","RMTE22_crct","RMTE25_crct","RMTE27_crct","RMTE28_crct","RMTE29_crct","RMTE30_crct","RMTE31_crct","RMTE34_crct","RMTE35_crct","RMET_mean_all","RMTE3_trial","RMTE6_trial","RMTE9_trial","RMTE15_trial","RMTE17_trial","RMTE18_trial","RMTE19_trial","RMTE21_trial","RMTE22_trial","RMTE25_trial","RMTE27_trial","RMTE28_trial","RMTE29_trial","RMTE30_trial","RMTE31_trial","RMTE34_trial","RMTE35_trial","Sex_clip_name","Neutral_clip_name","sex_arousal_sex","sex_arousal_neutral","happy_sex","happy_neutral","sadness_sex","sadness_neutral","bored_sex","bored_neutral","sex_arousal_diff","sex_arousal_diff_sex_Z","sex_arousal_diff_neutral_Z","sex_arousal_diff_Z"
"5ea305678366db250adbaf7d","100","Neutral_clip_1st",605,"Yes","20","8.17","convinced","6.901","fantasizing","7.838","preoccupied","10.651","contemplative","20.111","playful","8.054","decisive","6.778","tentative","7.555","fantasizing","11.159","preoccupied","10.856","interested","6.485","cautious","8.123","interested","12.346","reflective","14.53","flirtatious","8.284","confident","16.489","distrustful","9.536","nervous",6,4,4,4,4,6,5,4,4,"","yes",36,"Male","Heterosexual or straight","","No","",", RMTE29, RMTE25, RMTE31, RMTE18, RMTE9, RMTE21, RMTE3, RMTE19, RMTE27, RMTE22, RMTE35, RMTE28, RMTE30, RMTE17, RMTE6, RMTE34, RMTE15","RMTE29|RMTE25|RMTE31|RMTE18|RMTE9|RMTE21|RMTE3|RMTE19|RMTE27","FL_105|FL_97|FL_102|FL_100|FL_109|FL_112|FL_98|FL_110","vidInstructionSex|SamTaylor","vidInstructionNeut|ModernFamily","|sadness_1st|happy_1st|bored_1st|sex_arousal_1st","|bored_2nd|sadness_2nd|sex_arosal_2nd|happy_2nd",10.0833333333333,-0.223101677761886,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.882352941176471,7,15,5,17,14,4,8,6,10,2,9,12,1,13,3,16,11,"SamTaylor","ModernFamily",6,4,5,4,4,4,4,4,2,0.145716101190743,1.65138052750331,-0.835591980013232
"5eac2b38e66aa2074015989b","100","Sex_clip_1st",405,"Yes","20","4.806","convinced","6.3","fantasizing","5.344","hostile","3.849","contemplative","3.445","doubtful","3.366","decisive","6.195","tentative","5.264","fantasizing","4.951","preoccupied","5.016","interested","5.207","cautious","10.149","interested","9.241","irritated","3.2","flirtatious","2.366","confident","5.999","distrustful","5.27","puzzled",5,6,3,2,3,2,4,2,2,"","yes",34,"Male","Heterosexual or straight","","No","",", RMTE29, RMTE6, RMTE22, RMTE34, RMTE21, RMTE18, RMTE15, RMTE9, RMTE27, RMTE35, RMTE28, RMTE25, RMTE31, RMTE17, RMTE30, RMTE3, RMTE19","RMTE29|RMTE6|RMTE22|RMTE34|RMTE21|RMTE18|RMTE15|RMTE9|RMTE27","FL_97|FL_102|FL_104|FL_99|FL_109|FL_100|FL_95|FL_107","vidInstructionSex|FloorSex","vidInstructionNeut|MadMen","|sadness_1st|sex_arousal_1st|happy_1st|bored_1st","|sadness_2nd|happy_2nd|bored_2nd|sex_arosal_2nd",6.75,-0.890575587931152,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0.764705882352941,16,2,8,7,14,6,17,5,3,12,9,11,1,15,13,4,10,"FloorSex","MadMen",6,2,3,4,2,2,3,2,4,0.145716101190743,0.171621532881406,0.0336028946386019
"5eadaff848b26f4483ae62d9","100","Neutral_clip_1st",780,"Yes","20","10.415","desire","4.307","fantasizing","3.614","preoccupied","2.245","contemplative","4.538","doubtful","2.802","decisive","4.084","tentative","3.661","fantasizing","7.957","preoccupied","2.967","interested","3.827","cautious","2.272","interested","2.956","reflective","2.699","flirtatious","5.071","confident","4.134","distrustful","3.837","insisting",8,2,6,2,5,9,6,1,3,"","yes",40,"Male","Heterosexual or straight","","No","",", RMTE21, RMTE35, RMTE25, RMTE31, RMTE17, RMTE30, RMTE18, RMTE15, RMTE19, RMTE6, RMTE9, RMTE28, RMTE29, RMTE27, RMTE22, RMTE3, RMTE34","RMTE21|RMTE35|RMTE25|RMTE31|RMTE17|RMTE30|RMTE18|RMTE15|RMTE19","FL_112|FL_111|FL_102|FL_101|FL_103|FL_105|FL_95|FL_98","vidInstructionSex|BedroomOral","vidInstructionNeut|ModernFamily","|sadness_1st|sex_arousal_1st|bored_1st|happy_1st","|sadness_2nd|happy_2nd|sex_arosal_2nd|bored_2nd",13,0.360937993636221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.941176470588235,16,10,11,8,5,7,9,1,15,3,14,12,13,6,4,17,2,"BedroomOral","ModernFamily",9,2,6,6,1,2,3,5,7,1.55916228274095,0.171621532881406,1.33739520661635
"5eaefa172e29805e3fc8081c","100","Neutral_clip_1st",432,"Yes","20","4.796","flustered","4.665","fantasizing","2.179","annoyed","3.921","amused","3.041","doubtful","2.518","amused","5.636","tentative","3.4","fantasizing","5.188","preoccupied","4.53","interested","4.735","cautious","3.552","contented","2.747","impatient","2.361","flirtatious","4.681","joking","4.126","distrustful","7.683","nervous",6,1,4,3,3,1,1,1,9,"","yes",35,"Male","Heterosexual or straight","","No","",", RMTE15, RMTE22, RMTE21, RMTE25, RMTE35, RMTE17, RMTE30, RMTE29, RMTE3, RMTE19, RMTE9, RMTE34, RMTE27, RMTE18, RMTE6, RMTE31, RMTE28","RMTE15|RMTE22|RMTE21|RMTE25|RMTE35|RMTE17|RMTE30|RMTE29|RMTE3","FL_107|FL_111|FL_98|FL_103|FL_108|FL_112|FL_99|FL_102","vidInstructionSex|FloorSex","vidInstructionNeut|MadMen","|sadness_1st|bored_1st|happy_1st|sex_arousal_1st","|happy_2nd|bored_2nd|sadness_2nd|sex_arosal_2nd",7.2,-0.800466610058301,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0.588235294117647,9,15,11,1,6,14,10,3,2,4,13,17,8,7,16,12,5,"FloorSex","MadMen",1,1,1,4,1,3,9,3,0,-2.21002753472628,-0.568257964429545,-1.70478685466507
"5ebafd90702ef30af2829980","100","Sex_clip_1st",662,"Yes","20","6.539","desire","7.662","fantasizing","17.319","preoccupied","9.553","contemplative","4.827","doubtful","9.284","bored","7.388","tentative","8.688","fantasizing","6.758","imploring","5.5","interested","10.351","cautious","6.063","interested","4.777","irritated","10.216","flirtatious","6.43","confident","5.384","baffled","7.868","contemplative",7,9,7,1,3,3,3,7,9,"","yes",37,"Male","Heterosexual or straight","","No","",", RMTE6, RMTE3, RMTE35, RMTE28, RMTE18, RMTE29, RMTE27, RMTE9, RMTE31, RMTE25, RMTE22, RMTE17, RMTE19, RMTE21, RMTE34, RMTE30, RMTE15","RMTE6|RMTE3|RMTE35|RMTE28|RMTE18|RMTE29|RMTE27|RMTE9|RMTE31","FL_104|FL_105|FL_109|FL_107|FL_106|FL_98|FL_100|FL_110","vidInstructionSex|SamTaylor","vidInstructionNeut|MadMen","|sadness_1st|happy_1st|sex_arousal_1st|bored_1st","|bored_2nd|happy_2nd|sadness_2nd|sex_arosal_2nd",11.0333333333333,-0.0328716133636456,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0.705882352941177,2,1,8,17,12,5,13,14,11,10,7,4,6,16,9,15,3,"SamTaylor","MadMen",9,3,7,3,1,7,3,9,6,1.55916228274095,0.911501030192357,0.902797769290436
"5ec502d1f4cd5241d24f61fc","100","Neutral_clip_1st",599,"Yes","20","6.508","desire","7.181","fantasizing","6.741","preoccupied","6.355","encouraging","7.56","aghast","5.68","decisive","6.352","tentative","5.175","fantasizing","30.284","preoccupied","12.928","incredulous","6.508","cautious","6.563","interested","4.634","reflective","5.38","flirtatious","12.162","confident","7.587","distrustful","5.936","puzzled",5,2,7,2,2,4,5,2,2,"","yes",38,"Male","Heterosexual or straight","","No","",", RMTE17, RMTE25, RMTE34, RMTE31, RMTE22, RMTE15, RMTE19, RMTE21, RMTE3, RMTE9, RMTE6, RMTE18, RMTE27, RMTE29, RMTE35, RMTE28, RMTE30","RMTE17|RMTE25|RMTE34|RMTE31|RMTE22|RMTE15|RMTE19|RMTE21|RMTE3","FL_111|FL_112|FL_108|FL_103|FL_101|FL_97|FL_102|FL_100","vidInstructionSex|SamTaylor","vidInstructionNeut|WallE","|bored_1st|sadness_1st|sex_arousal_1st|happy_1st","|sadness_2nd|bored_2nd|happy_2nd|sex_arosal_2nd",9.98333333333333,-0.243125895066964,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0.764705882352941,9,11,10,6,1,12,7,8,5,2,13,16,14,17,4,3,15,"SamTaylor","WallE",4,2,5,7,2,2,2,2,2,-0.796581353176064,0.171621532881406,-0.835591980013232
"5ecd788fb68a370e7f35c258","100","Neutral_clip_1st",660,"Yes","20","7.458","desire","9.079","impatient","6.168","preoccupied","7.029","contemplative","7.147","aghast","45.397","aghast","10.701","tentative","5.854","fantasizing","7.831","preoccupied","6.419","interested","9.403","cautious","9.718","interested","12.656","irritated","7.274","flirtatious","8.402","confident","10.889","distrustful","3.902","nervous",6,1,6,3,7,9,9,1,1,"","yes",21,"Male","Heterosexual or straight","","No","Warn of the porn first please",", RMTE3, RMTE27, RMTE21, RMTE35, RMTE31, RMTE17, RMTE22, RMTE34, RMTE18, RMTE15, RMTE30, RMTE28, RMTE9, RMTE29, RMTE25, RMTE6, RMTE19","RMTE3|RMTE27|RMTE21|RMTE35|RMTE31|RMTE17|RMTE22|RMTE34|RMTE18","FL_110|FL_100|FL_102|FL_111|FL_101|FL_104|FL_112|FL_107","vidInstructionSex|SamTaylor","vidInstructionNeut|ModernFamily","|happy_1st|bored_1st|sadness_1st|sex_arousal_1st","|sex_arosal_2nd|happy_2nd|bored_2nd|sadness_2nd",11,-0.0395463524653382,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0.764705882352941,1,16,13,10,6,9,17,3,7,15,2,12,14,11,5,8,4,"SamTaylor","ModernFamily",9,1,9,6,1,3,1,7,8,1.55916228274095,-0.568257964429545,1.77199264394227
"5ed2a11ff7ce322295acbf2e","100","Neutral_clip_1st",725,"Yes","20","8.97","desire","9.025","fantasizing","9.218","horrified","7.491","contemplative","10.643","doubtful","6.723","decisive","5.759","tentative","8.355","fantasizing","7.016","preoccupied","9.13","interested","5.76","cautious","9.499","interested","11.035","reflective","5.49","flirtatious","15.697","dispirited","14.339","distrustful","9.914","nervous",6,3,4,6,6,6,6,2,2,"","yes",34,"Male","Heterosexual or straight","","No","",", RMTE35, RMTE21, RMTE25, RMTE18, RMTE31, RMTE3, RMTE19, RMTE17, RMTE9, RMTE34, RMTE22, RMTE27, RMTE28, RMTE29, RMTE6, RMTE30, RMTE15","RMTE35|RMTE21|RMTE25|RMTE18|RMTE31|RMTE3|RMTE19|RMTE17|RMTE9","FL_98|FL_105|FL_103|FL_102|FL_101|FL_112|FL_100|FL_110","vidInstructionSex|FloorSex","vidInstructionNeut|ModernFamily","|happy_1st|bored_1st|sex_arousal_1st|sadness_1st","|sadness_2nd|sex_arosal_2nd|happy_2nd|bored_2nd",12.0833333333333,0.177382668339673,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.882352941176471,6,15,9,17,8,4,7,2,11,3,12,13,14,16,5,10,1,"FloorSex","ModernFamily",6,3,6,4,2,6,2,6,3,0.145716101190743,0.911501030192357,-0.400994542687315
"5ed814fc9e50c230c1efb63c","100","Sex_clip_1st",604,"Yes","20","6.573","convinced","7.361","fantasizing","8.754","preoccupied","7.336","contemplative","11.577","playful","10.158","decisive","7.715","tentative","11.813","fantasizing","6.709","preoccupied","7.56","interested","10.648","cautious","8.011","interested","8.899","reflective","4.967","flirtatious","7.354","confident","9.031","baffled","12.28","puzzled",6,3,2,7,4,1,3,4,6,"","yes",48,"Male","Heterosexual or straight","","No","",", RMTE18, RMTE28, RMTE21, RMTE6, RMTE29, RMTE17, RMTE35, RMTE15, RMTE27, RMTE34, RMTE9, RMTE19, RMTE22, RMTE25, RMTE30, RMTE3, RMTE31","RMTE18|RMTE28|RMTE21|RMTE6|RMTE29|RMTE17|RMTE35|RMTE15|RMTE27","FL_98|FL_111|FL_107|FL_105|FL_104|FL_100|FL_95|FL_99","vidInstructionSex|BedroomOral","vidInstructionNeut|ModernFamily","|bored_1st|sex_arousal_1st|happy_1st|sadness_1st","|sadness_2nd|sex_arosal_2nd|bored_2nd|happy_2nd",10.0666666666667,-0.226439047312733,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0.764705882352941,16,4,11,8,6,1,12,3,13,14,9,2,5,15,17,10,7,"BedroomOral","ModernFamily",3,1,2,3,7,4,4,6,2,-1.26773008035947,-0.568257964429545,-0.835591980013232
"5ed917ec0318c6466f50a0a6","100","Sex_clip_1st",508,"Yes","20","10.468","desire","4.897","fantasizing","4.996","preoccupied","2.848","contemplative","4.674","doubtful","4.434","decisive","5.407","sarcastic","3.951","fantasizing","5.205","preoccupied","7.675","interested","2.85","cautious","4.546","interested","3.533","reflective","4.824","flirtatious","7.5","joking","5.69","distrustful","4.983","nervous",6,6,6,1,3,1,7,1,2,"","yes",33,"Male","Heterosexual or straight","","No","",", RMTE30, RMTE3, RMTE34, RMTE19, RMTE18, RMTE22, RMTE29, RMTE28, RMTE31, RMTE9, RMTE6, RMTE35, RMTE15, RMTE17, RMTE21, RMTE27, RMTE25","RMTE30|RMTE3|RMTE34|RMTE19|RMTE18|RMTE22|RMTE29|RMTE28|RMTE31","FL_111|FL_112|FL_97|FL_110|FL_109|FL_106|FL_103|FL_104","vidInstructionSex|SamTaylor","vidInstructionNeut|ModernFamily","|bored_1st|happy_1st|sex_arousal_1st|sadness_1st","|bored_2nd|happy_2nd|sex_arosal_2nd|sadness_2nd",8.46666666666667,-0.54682652419398,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0.882352941176471,2,11,10,13,14,5,4,15,6,17,16,8,7,1,9,3,12,"SamTaylor","ModernFamily",6,1,6,7,1,1,3,2,5,0.145716101190743,-0.568257964429545,0.468200331964519
"5ede2531cff15e047a4e356e","100","Neutral_clip_1st",652,"Yes","20","12.631","convinced","9.625","impatient","8.683","preoccupied","8.672","encouraging","8.183","playful","10.866","amused","10.067","grateful","7.015","fantasizing","7.267","imploring","8.956","interested","14.651","arrogant","8.888","contented","7.745","reflective","10.8","grateful","7.248","confident","11.716","baffled","9.146","puzzled",3,1,8,2,2,8,7,1,2,"","yes",36,"Male","Heterosexual or straight","","No","",", RMTE27, RMTE17, RMTE18, RMTE25, RMTE15, RMTE19, RMTE29, RMTE9, RMTE3, RMTE22, RMTE21, RMTE31, RMTE28, RMTE35, RMTE30, RMTE34, RMTE6","RMTE27|RMTE17|RMTE18|RMTE25|RMTE15|RMTE19|RMTE29|RMTE9|RMTE3","FL_105|FL_106|FL_99|FL_102|FL_97|FL_100|FL_98|FL_112","vidInstructionSex|FloorSex","vidInstructionNeut|WallE","|sadness_1st|bored_1st|happy_1st|sex_arousal_1st","|sadness_2nd|bored_2nd|happy_2nd|sex_arosal_2nd",10.8666666666667,-0.0662453088721088,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.294117647058824,9,17,8,5,2,3,6,11,10,4,1,13,7,15,12,16,14,"FloorSex","WallE",8,1,7,8,1,2,2,2,7,1.08801355555755,-0.568257964429545,1.33739520661635
"5ee0c8a669a88041d4034cea","100","Sex_clip_1st",668,"Yes","20","4.942","desire","10.41","fantasizing","6.821","preoccupied","6.155","contemplative","9.85","playful","6.343","decisive","7.145","tentative","8.038","fantasizing","10.735","preoccupied","59.221","incredulous","7.165","cautious","6.429","affectionate","9.862","reflective","6.967","flirtatious","19.959","confident","11.005","distrustful","4.587","contemplative",6,9,9,1,1,3,2,1,4,"","yes",41,"Male","Heterosexual or straight","","No","",", RMTE29, RMTE19, RMTE15, RMTE3, RMTE17, RMTE21, RMTE28, RMTE9, RMTE30, RMTE31, RMTE34, RMTE6, RMTE25, RMTE35, RMTE18, RMTE27, RMTE22","RMTE29|RMTE19|RMTE15|RMTE3|RMTE17|RMTE21|RMTE28|RMTE9|RMTE30","FL_99|FL_98|FL_112|FL_104|FL_97|FL_108|FL_103|FL_105","vidInstructionSex|FloorSex","vidInstructionNeut|ModernFamily","|sex_arousal_1st|happy_1st|sadness_1st|bored_1st","|sex_arosal_2nd|bored_2nd|happy_2nd|sadness_2nd",11.1333333333333,-0.0128473960585676,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0.764705882352941,4,12,8,3,5,15,2,6,17,13,16,7,1,9,10,11,14,"FloorSex","ModernFamily",9,3,9,2,1,1,1,4,6,1.55916228274095,0.911501030192357,0.902797769290436
"5ef73105443b8d4324d87a60","100","Sex_clip_1st",566,"Yes","20","7.715","desire","7.672","alarmed","5.117","preoccupied","7.152","contemplative","7.769","doubtful","9.483","decisive","5.184","tentative","5.226","fantasizing","7.835","preoccupied","4.221","incredulous","6.233","cautious","4","interested","4.859","reflective","4.3","flirtatious","4.795","confident","5.42","distrustful","4.579","nervous",5,2,3,5,7,1,4,1,7,"","yes",19,"Male","Heterosexual or straight","","No","",", RMTE18, RMTE9, RMTE21, RMTE22, RMTE3, RMTE34, RMTE27, RMTE35, RMTE6, RMTE29, RMTE30, RMTE25, RMTE15, RMTE19, RMTE17, RMTE31, RMTE28","RMTE18|RMTE9|RMTE21|RMTE22|RMTE3|RMTE34|RMTE27|RMTE35|RMTE6","FL_101|FL_100|FL_104|FL_110|FL_107|FL_109|FL_99|FL_102","vidInstructionSex|FloorSex","vidInstructionNeut|WallE","|happy_1st|bored_1st|sex_arousal_1st|sadness_1st","|bored_2nd|sadness_2nd|sex_arosal_2nd|happy_2nd",9.43333333333333,-0.353259090244893,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.882352941176471,5,9,2,13,15,1,14,3,4,12,7,17,10,11,16,6,8,"FloorSex","WallE",2,1,3,4,5,1,7,7,1,-1.73887880754287,-0.568257964429545,-1.27018941733915
"5f020de061fa1138a77c5c00","100","Sex_clip_1st",531,"Yes","20","2.998","joking","4.004","fantasizing","5.347","preoccupied","9.69","contemplative","4.661","affectionate","3.85","decisive","6.829","tentative","3.483","fantasizing","5.687","insisting","6.247","incredulous","3.662","arrogant","6.981","contented","4.985","irritated","3.162","flirtatious","7.985","dispirited","4.991","baffled","3.794","nervous",6,5,5,2,3,1,6,5,2,"","yes",36,"Male","Heterosexual or straight","","No","",", RMTE15, RMTE18, RMTE34, RMTE28, RMTE3, RMTE25, RMTE19, RMTE6, RMTE17, RMTE22, RMTE31, RMTE35, RMTE30, RMTE9, RMTE27, RMTE21, RMTE29","RMTE15|RMTE18|RMTE34|RMTE28|RMTE3|RMTE25|RMTE19|RMTE6|RMTE17","FL_105|FL_99|FL_97|FL_100|FL_111|FL_103|FL_106|FL_101","vidInstructionSex|FloorSex","vidInstructionNeut|WallE","|sex_arousal_1st|happy_1st|sadness_1st|bored_1st","|bored_2nd|sadness_2nd|happy_2nd|sex_arosal_2nd",8.85,-0.470067024524514,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0.470588235294118,5,8,14,1,9,2,7,16,10,6,15,4,17,13,11,3,12,"FloorSex","WallE",5,1,5,6,2,5,3,2,4,-0.32543262599266,-0.568257964429545,0.0336028946386019
"5f0a14c3d362030c483654a3","100","Sex_clip_1st",574,"Yes","20","5.829","flustered","2.865","aghast","3.285","hostile","5.439","amused","3.578","doubtful","4.179","aghast","5.8","tentative","2.481","embarrassed","6.879","preoccupied","5.888","panicked","18.512","cautious","3.345","affectionate","2.094","impatient","2.582","flirtatious","39.83","confident","25.969","distrustful","2.781","nervous",5,6,5,6,2,1,7,4,5,"","yes",19,"Male","Heterosexual or straight","","No","",", RMTE15, RMTE19, RMTE34, RMTE17, RMTE9, RMTE6, RMTE35, RMTE28, RMTE22, RMTE25, RMTE27, RMTE3, RMTE31, RMTE30, RMTE21, RMTE18, RMTE29","RMTE15|RMTE19|RMTE34|RMTE17|RMTE9|RMTE6|RMTE35|RMTE28|RMTE22","FL_104|FL_103|FL_95|FL_99|FL_100|FL_106|FL_108|FL_101","vidInstructionSex|BedroomOral","vidInstructionNeut|WallE","|sadness_1st|happy_1st|bored_1st|sex_arousal_1st","|happy_2nd|sex_arosal_2nd|sadness_2nd|bored_2nd",9.56666666666667,-0.326560133838122,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0.470588235294118,12,6,5,1,4,16,2,15,9,10,11,8,17,14,13,3,7,"BedroomOral","WallE",6,1,5,7,6,4,2,5,5,0.145716101190743,-0.568257964429545,0.468200331964519
"5f15b22efbaf2b6b15daf53b","100","Neutral_clip_1st",528,"Yes","20","6.992","desire","5.768","impatient","3.949","hostile","4.456","contemplative","9.656","doubtful","4.666","amused","4.105","sarcastic","8.396","embarrassed","4.209","preoccupied","7.739","interested","7.135","arrogant","7.837","contented","7.598","reflective","3.005","flirtatious","8.906","confident","8.229","baffled","4.364","insisting",2,1,7,1,3,5,4,2,6,"","yes",31,"Male","Heterosexual or straight","","No","",", RMTE17, RMTE29, RMTE18, RMTE3, RMTE31, RMTE21, RMTE19, RMTE22, RMTE30, RMTE25, RMTE28, RMTE6, RMTE27, RMTE35, RMTE15, RMTE34, RMTE9","RMTE17|RMTE29|RMTE18|RMTE3|RMTE31|RMTE21|RMTE19|RMTE22|RMTE30","FL_104|FL_102|FL_112|FL_103|FL_97|FL_110|FL_98|FL_111","vidInstructionSex|SamTaylor","vidInstructionNeut|ModernFamily","|sadness_1st|happy_1st|bored_1st|sex_arousal_1st","|happy_2nd|sex_arosal_2nd|sadness_2nd|bored_2nd",8.8,-0.480079133177053,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0.470588235294118,4,12,17,15,1,3,7,6,8,10,13,11,2,9,5,16,14,"SamTaylor","ModernFamily",5,1,4,7,2,1,6,3,4,-0.32543262599266,-0.568257964429545,0.0336028946386019
"5f160514e2a4062d2a0ded58","100","Sex_clip_1st",545,"Yes","20","5.835","desire","4.567","fantasizing","8.259","horrified","9.372","flustered","3.353","doubtful","4.906","bored","8.38","arrogant","4.609","fantasizing","4.714","imploring","3.064","interested","6.846","cautious","8.099","interested","4.414","impatient","5.399","flirtatious","8.803","confident","7.277","terrified","10.528","puzzled",4,3,5,1,5,1,4,3,5,"","yes",25,"Male","Heterosexual or straight","","No","",", RMTE9, RMTE34, RMTE31, RMTE17, RMTE30, RMTE28, RMTE27, RMTE35, RMTE22, RMTE3, RMTE18, RMTE25, RMTE6, RMTE15, RMTE21, RMTE19, RMTE29","RMTE9|RMTE34|RMTE31|RMTE17|RMTE30|RMTE28|RMTE27|RMTE35|RMTE22","FL_95|FL_108|FL_104|FL_112|FL_110|FL_106|FL_107|FL_101","vidInstructionSex|FloorSex","vidInstructionNeut|MadMen","|bored_1st|sex_arousal_1st|sadness_1st|happy_1st","|sadness_2nd|sex_arosal_2nd|bored_2nd|happy_2nd",9.08333333333333,-0.423343850812666,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0.529411764705882,10,13,1,14,4,11,16,15,9,12,7,6,17,5,3,2,8,"FloorSex","MadMen",3,1,5,4,1,3,5,5,2,-1.26773008035947,-0.568257964429545,-0.835591980013232
"5f1c5f809780db094345862b","100","Sex_clip_1st",480,"Yes","20","5.279","desire","6.258","impatient","5.686","annoyed","3.669","contemplative","5.374","doubtful","5.966","decisive","5.18","tentative","5.523","fantasizing","10.754","preoccupied","6.894","incredulous","4.426","cautious","4.71","interested","6.289","reflective","4.762","flirtatious","3.598","confident","7.441","distrustful","7.305","insisting",4,6,5,5,4,4,5,5,5,"","yes",30,"Male","Heterosexual or straight","","No","",", RMTE22, RMTE9, RMTE19, RMTE15, RMTE27, RMTE21, RMTE34, RMTE28, RMTE29, RMTE25, RMTE17, RMTE6, RMTE31, RMTE35, RMTE18, RMTE3, RMTE30","RMTE22|RMTE9|RMTE19|RMTE15|RMTE27|RMTE21|RMTE34|RMTE28|RMTE29","FL_104|FL_109|FL_112|FL_99|FL_97|FL_108|FL_95|FL_100","vidInstructionSex|SamTaylor","vidInstructionNeut|ModernFamily","|sex_arousal_1st|bored_1st|happy_1st|sadness_1st","|happy_2nd|sex_arosal_2nd|sadness_2nd|bored_2nd",8,-0.640272871617677,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0.764705882352941,16,12,2,4,11,15,3,6,1,10,5,8,9,17,13,7,14,"SamTaylor","ModernFamily",6,4,5,5,5,5,4,5,2,0.145716101190743,1.65138052750331,-0.835591980013232
"5f2bee3fa37b0b0132970ddc","100","Neutral_clip_1st",544,"Yes","20","7.616","convinced","5.156","impatient","6.759","preoccupied","4.2","contemplative","7.373","playful","4.828","decisive","4.879","tentative","4.717","fantasizing","4.494","preoccupied","7.982","interested","4.368","cautious","5.5","interested","4.787","reflective","4.852","flirtatious","4.873","confident","6.264","distrustful","4.526","nervous",5,3,5,2,4,6,5,2,3,"","yes",32,"Male","Heterosexual or straight","","No","",", RMTE17, RMTE18, RMTE29, RMTE35, RMTE28, RMTE21, RMTE15, RMTE25, RMTE9, RMTE31, RMTE30, RMTE3, RMTE34, RMTE22, RMTE27, RMTE19, RMTE6","RMTE17|RMTE18|RMTE29|RMTE35|RMTE28|RMTE21|RMTE15|RMTE25|RMTE9","FL_99|FL_100|FL_95|FL_98|FL_105|FL_103|FL_107|FL_112","vidInstructionSex|BedroomOral","vidInstructionNeut|MadMen","|bored_1st|happy_1st|sadness_1st|sex_arousal_1st","|bored_2nd|happy_2nd|sex_arosal_2nd|sadness_2nd",9.06666666666667,-0.426681220363512,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.823529411764706,12,17,9,7,1,2,16,6,14,8,15,5,3,11,10,13,4,"BedroomOral","MadMen",6,3,5,5,2,2,3,4,3,0.145716101190743,0.911501030192357,-0.400994542687315
